DATAFLOW,LAST UPDATE,freq,iccs,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,AL,2021-01-01,34.53,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,AT,2021-01-01,32.63,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,BE,2021-01-01,42.72,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,BG,2021-01-01,8.17,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,CH,2021-01-01,0.69,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,CY,2021-01-01,1.34,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,CZ,2021-01-01,13.3,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,DE,2021-01-01,7.67,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,DK,2021-01-01,81.8,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,EE,2021-01-01,6.54,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,EL,2021-01-01,7.09,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,ES,2021-01-01,2.24,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,FI,2021-01-01,76.33,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,FR,2021-01-01,4.05,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,HR,2021-01-01,22.59,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,HU,2021-01-01,66.96,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,IE,2021-01-01,0.18,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,IT,2021-01-01,6.49,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,LI,2021-01-01,35.85,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,LT,2021-01-01,22.32,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,LU,2021-01-01,0.63,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,LV,2021-01-01,10.83,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,ME,2021-01-01,28.68,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,MK,2021-01-01,0.34,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,MT,2021-01-01,5.04,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,NL,2021-01-01,30.44,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,NO,2021-01-01,0.57,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,PL,2021-01-01,16.14,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,PT,2021-01-01,2.06,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,RO,2021-01-01,20.92,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,RS,2021-01-01,17.04,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,SE,2021-01-01,205.03,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,SI,2021-01-01,11.81,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,SK,2021-01-01,3.41,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,AL,2021-01-01,9.29,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,AT,2021-01-01,0.64,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,BE,2021-01-01,0.95,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,BG,2021-01-01,1.46,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,CH,2021-01-01,0.69,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,CY,2021-01-01,1.34,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,CZ,2021-01-01,0.89,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,DE,2021-01-01,1.29,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,DK,2021-01-01,0.91,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,EE,2021-01-01,3.08,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,EL,2021-01-01,2.37,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,ES,2021-01-01,0.29,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,FI,2021-01-01,0.43,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,FR,2021-01-01,0.39,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,HR,2021-01-01,2.55,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,HU,2021-01-01,63.18,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,IT,2021-01-01,0.58,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,LT,2021-01-01,12.52,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,LU,2021-01-01,0.63,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,LV,2021-01-01,7.76,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,ME,2021-01-01,1.29,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,MK,2021-01-01,0.34,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,MT,2021-01-01,1.16,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,PL,2021-01-01,13.1,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,PT,2021-01-01,0.97,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,RO,2021-01-01,3.97,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,RS,2021-01-01,2.84,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,SE,2021-01-01,3.85,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,SI,2021-01-01,8.87,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,SK,2021-01-01,3.32,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,AL,2021-01-01,13.85,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,AT,2021-01-01,8.31,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,BE,2021-01-01,56.79,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,BG,2021-01-01,0.64,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,CH,2021-01-01,41.52,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,CZ,2021-01-01,5.37,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,DE,2021-01-01,17.78,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,DK,2021-01-01,43.78,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,EE,2021-01-01,1.35,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,EL,2021-01-01,0.75,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,ES,2021-01-01,0.72,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,FI,2021-01-01,12.74,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,FR,2021-01-01,4.01,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,HR,2021-01-01,1.29,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,HU,2021-01-01,3.61,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,IE,2021-01-01,17.7,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,IS,2021-01-01,69.96,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,IT,2021-01-01,2.85,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,LI,2021-01-01,161.31,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,LT,2021-01-01,1.5,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,LV,2021-01-01,22.29,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,ME,2021-01-01,1.61,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,MK,2021-01-01,0.29,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,MT,2021-01-01,34.88,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,NL,2021-01-01,14.16,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,NO,2021-01-01,3.41,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,PL,2021-01-01,2.24,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,PT,2021-01-01,0.5,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,RO,2021-01-01,1.35,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,RS,2021-01-01,3.29,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,SE,2021-01-01,101.49,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,SI,2021-01-01,2.84,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,SK,2021-01-01,1.5,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,AL,2021-01-01,0.95,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,AT,2021-01-01,1.01,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,BE,2021-01-01,5.63,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,BG,2021-01-01,0.95,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,CH,2021-01-01,0.24,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,CY,2021-01-01,0.0,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,CZ,2021-01-01,0.21,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,DE,2021-01-01,0.84,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,EE,2021-01-01,0.08,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,EL,2021-01-01,3.35,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,ES,2021-01-01,3.52,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,FI,2021-01-01,0.05,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,FR,2021-01-01,3.21,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,HR,2021-01-01,0.5,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,IT,2021-01-01,1.19,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,LT,2021-01-01,0.18,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,LU,2021-01-01,9.61,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,ME,2021-01-01,8.05,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,MT,2021-01-01,0.0,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,PL,2021-01-01,2.37,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,PT,2021-01-01,0.03,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,RO,2021-01-01,3.07,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,SI,2021-01-01,0.19,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,SK,2021-01-01,0.26,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,AL,2022-01-01,42.24,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,AT,2022-01-01,34.36,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,BE,2022-01-01,45.84,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,BG,2022-01-01,7.81,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,CH,2022-01-01,0.65,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,CY,2022-01-01,2.65,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,CZ,2022-01-01,15.31,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,DE,2022-01-01,7.81,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,DK,2022-01-01,59.27,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,EE,2022-01-01,12.39,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,EL,2022-01-01,6.23,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,ES,2022-01-01,3.19,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,FI,2022-01-01,77.74,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,FR,2022-01-01,3.69,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,HR,2022-01-01,30.73,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,HU,2022-01-01,11.47,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,IE,2022-01-01,0.17,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,IT,2022-01-01,6.22,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,LI,2022-01-01,27.98,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,LT,2022-01-01,18.71,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,LU,2022-01-01,0.0,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,LV,2022-01-01,10.4,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,ME,2022-01-01,54.4,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,MK,2022-01-01,0.87,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,MT,2022-01-01,4.41,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,NL,2022-01-01,30.98,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,NO,2022-01-01,0.76,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,PL,2022-01-01,14.27,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,PT,2022-01-01,1.69,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,RO,2022-01-01,20.66,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,RS,2022-01-01,14.73,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,SE,2022-01-01,186.47,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,SI,2022-01-01,29.76,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,SK,2022-01-01,2.52,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,AL,2022-01-01,17.68,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,AT,2022-01-01,1.65,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,BE,2022-01-01,0.9,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,BG,2022-01-01,1.54,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,CH,2022-01-01,0.65,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,CY,2022-01-01,2.54,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,CZ,2022-01-01,1.71,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,DE,2022-01-01,1.36,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,DK,2022-01-01,0.17,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,EE,2022-01-01,8.11,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,EL,2022-01-01,1.25,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,ES,2022-01-01,0.37,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,FI,2022-01-01,0.41,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,FR,2022-01-01,0.35,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,HR,2022-01-01,8.85,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,HU,2022-01-01,8.44,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,IT,2022-01-01,0.6,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,LT,2022-01-01,12.01,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,LU,2022-01-01,0.0,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,LV,2022-01-01,8.0,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,ME,2022-01-01,1.94,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,MK,2022-01-01,0.87,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,MT,2022-01-01,0.96,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,PL,2022-01-01,8.16,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,PT,2022-01-01,0.54,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,RO,2022-01-01,2.25,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,RS,2022-01-01,2.13,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,SE,2022-01-01,1.66,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,SI,2022-01-01,9.06,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,SK,2022-01-01,2.24,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,AL,2022-01-01,17.0,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,AT,2022-01-01,8.41,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,BE,2022-01-01,41.01,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,BG,2022-01-01,0.6,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,CH,2022-01-01,42.92,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,CZ,2022-01-01,6.57,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,DE,2022-01-01,27.17,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,DK,2022-01-01,100.5,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,EE,2022-01-01,1.5,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,EL,2022-01-01,1.18,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,ES,2022-01-01,0.87,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,FI,2022-01-01,16.74,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,FR,2022-01-01,4.26,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,HR,2022-01-01,2.05,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,HU,2022-01-01,5.5,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,IE,2022-01-01,12.34,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,IS,2022-01-01,41.46,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,IT,2022-01-01,2.64,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,LI,2022-01-01,178.08,,
