DATAFLOW,LAST UPDATE,freq,indic_de,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,EA20,2020-01-01,1.49,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,EE,2020-01-01,1.58,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,EFTA,2020-01-01,1.48,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,EL,2020-01-01,1.39,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,ES,2020-01-01,1.18,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,EU27_2020,2020-01-01,1.51,bep,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,FI,2020-01-01,1.37,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,FR,2020-01-01,1.82,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,GE,2020-01-01,1.98,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,HR,2020-01-01,1.56,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,HU,2020-01-01,1.61,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,IE,2020-01-01,1.6,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,IS,2020-01-01,1.72,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,IT,2020-01-01,1.24,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,LI,2020-01-01,1.46,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,LT,2020-01-01,1.36,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,LU,2020-01-01,1.36,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,LV,2020-01-01,1.55,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,MD,2020-01-01,1.69,e,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,ME,2020-01-01,1.75,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,MK,2020-01-01,1.31,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,MT,2020-01-01,1.14,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,NL,2020-01-01,1.54,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,NO,2020-01-01,1.48,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,PL,2020-01-01,1.39,ep,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,PT,2020-01-01,1.42,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,RO,2020-01-01,1.8,e,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,RS,2020-01-01,1.48,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,SE,2020-01-01,1.67,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,SI,2020-01-01,1.59,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,SK,2020-01-01,1.59,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,AL,2021-01-01,1.31,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,AT,2021-01-01,1.48,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,BE,2021-01-01,1.6,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,BG,2021-01-01,1.8,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,CH,2021-01-01,1.52,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,CY,2021-01-01,1.39,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,CZ,2021-01-01,1.83,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,DE,2021-01-01,1.58,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,DE_TOT,2021-01-01,1.58,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,DK,2021-01-01,1.72,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,EA20,2021-01-01,1.52,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,EE,2021-01-01,1.61,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,EFTA,2021-01-01,1.54,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,EL,2021-01-01,1.43,b,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,ES,2021-01-01,1.18,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,EU27_2020,2021-01-01,1.53,ep,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,FI,2021-01-01,1.46,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,FR,2021-01-01,1.83,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,HR,2021-01-01,1.63,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,HU,2021-01-01,1.63,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,IE,2021-01-01,1.72,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,IS,2021-01-01,1.82,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,IT,2021-01-01,1.25,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,LI,2021-01-01,1.53,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,LT,2021-01-01,1.36,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,LU,2021-01-01,1.38,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,LV,2021-01-01,1.57,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,MD,2021-01-01,1.72,e,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,ME,2021-01-01,1.76,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,MK,2021-01-01,1.44,b,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,MT,2021-01-01,1.13,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,NL,2021-01-01,1.62,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,NO,2021-01-01,1.55,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,PL,2021-01-01,1.33,ep,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,PT,2021-01-01,1.35,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,RO,2021-01-01,1.81,e,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,RS,2021-01-01,1.52,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,SE,2021-01-01,1.67,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,SI,2021-01-01,1.64,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,SK,2021-01-01,1.63,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,AL,2022-01-01,1.21,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,AT,2022-01-01,1.41,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,BE,2022-01-01,1.53,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,BG,2022-01-01,1.78,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,CH,2022-01-01,1.39,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,CY,2022-01-01,1.37,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,CZ,2022-01-01,1.64,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,DE,2022-01-01,1.46,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,DE_TOT,2022-01-01,1.46,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,DK,2022-01-01,1.55,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,EA20,2022-01-01,1.45,bp,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,EE,2022-01-01,1.41,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,EFTA,2022-01-01,1.41,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,EL,2022-01-01,1.32,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,ES,2022-01-01,1.16,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,EU27_2020,2022-01-01,1.46,bep,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,FI,2022-01-01,1.32,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,FR,2022-01-01,1.78,p,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,GE,2022-01-01,1.83,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,HR,2022-01-01,1.53,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,HU,2022-01-01,1.57,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,IE,2022-01-01,1.51,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,IS,2022-01-01,1.59,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,IT,2022-01-01,1.24,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,LI,2022-01-01,1.47,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,LT,2022-01-01,1.27,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,LU,2022-01-01,1.31,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,LV,2022-01-01,1.47,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,MD,2022-01-01,1.7,ep,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,ME,2022-01-01,1.78,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,MK,2022-01-01,1.58,b,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,MT,2022-01-01,1.08,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,NL,2022-01-01,1.49,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,NO,2022-01-01,1.41,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,PL,2022-01-01,1.29,b,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,PT,2022-01-01,1.43,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,RO,2022-01-01,1.75,e,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,RS,2022-01-01,1.59,b,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,SE,2022-01-01,1.53,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,SI,2022-01-01,1.55,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,SK,2022-01-01,1.57,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,TR,2022-01-01,1.63,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,AT,2023-01-01,1.32,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,BE,2023-01-01,1.47,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,BG,2023-01-01,1.81,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,CH,2023-01-01,1.33,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,CY,2023-01-01,1.4,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,CZ,2023-01-01,1.46,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,DE,2023-01-01,1.39,b,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,DE_TOT,2023-01-01,1.39,b,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,DK,2023-01-01,1.5,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,EA20,2023-01-01,1.38,bp,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,EE,2023-01-01,1.31,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,EFTA,2023-01-01,1.37,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,EL,2023-01-01,1.26,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,ES,2023-01-01,1.12,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,EU27_2020,2023-01-01,1.38,bep,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,FI,2023-01-01,1.26,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,FR,2023-01-01,1.66,p,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,GE,2023-01-01,1.71,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,HR,2023-01-01,1.47,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,HU,2023-01-01,1.55,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,IE,2023-01-01,1.5,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,IS,2023-01-01,1.55,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,IT,2023-01-01,1.21,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,LI,2023-01-01,1.45,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,LT,2023-01-01,1.18,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,LU,2023-01-01,1.25,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,LV,2023-01-01,1.34,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,MD,2023-01-01,1.62,ep,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,ME,2023-01-01,1.76,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,MK,2023-01-01,1.49,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,MT,2023-01-01,1.06,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,NL,2023-01-01,1.43,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,NO,2023-01-01,1.4,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,PL,2023-01-01,1.2,ep,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,PT,2023-01-01,1.45,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,RO,2023-01-01,1.54,e,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,RS,2023-01-01,1.62,b,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,SE,2023-01-01,1.45,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,SI,2023-01-01,1.51,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,SK,2023-01-01,1.49,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,TR,2023-01-01,1.51,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,AL,2024-01-01,1.64,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,AT,2024-01-01,1.31,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,BE,2024-01-01,1.44,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,BG,2024-01-01,1.72,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,CH,2024-01-01,1.29,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,CY,2024-01-01,1.38,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,CZ,2024-01-01,1.36,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,DE,2024-01-01,1.36,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,DE_TOT,2024-01-01,1.36,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,DK,2024-01-01,1.47,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,EA20,2024-01-01,1.35,p,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,EA21,2024-01-01,1.36,p,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,EE,2024-01-01,1.18,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,EFTA,2024-01-01,1.36,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,EL,2024-01-01,1.24,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,ES,2024-01-01,1.1,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,EU27_2020,2024-01-01,1.34,ep,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,FI,2024-01-01,1.25,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,FR,2024-01-01,1.61,p,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,GE,2024-01-01,1.69,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,HR,2024-01-01,1.46,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,HU,2024-01-01,1.41,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,IE,2024-01-01,1.47,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,IS,2024-01-01,1.56,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,IT,2024-01-01,1.18,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,LI,2024-01-01,1.37,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,LT,2024-01-01,1.11,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,LU,2024-01-01,1.25,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,LV,2024-01-01,1.24,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,ME,2024-01-01,1.75,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,MK,2024-01-01,1.44,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,MT,2024-01-01,1.01,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,NL,2024-01-01,1.43,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,NO,2024-01-01,1.45,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,PL,2024-01-01,1.14,ep,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,PT,2024-01-01,1.41,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,RO,2024-01-01,1.39,e,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,RS,2024-01-01,1.64,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,SE,2024-01-01,1.43,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,SI,2024-01-01,1.52,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,SK,2024-01-01,1.46,,
ESTAT:DEMO_FIND(1.0),20/04/26 23:00:00,A,TOTFERRT,TR,2024-01-01,1.48,,
