DATAFLOW,LAST UPDATE,freq,stk_flow,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,SI,2022-05-01,101.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,SK,2022-05-01,108.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,TR,2022-05-01,0.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,AL,2022-06-01,0.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,AT,2022-06-01,84.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,BE,2022-06-01,107.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,BG,2022-06-01,82.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,CY,2022-06-01,88.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,CZ,2022-06-01,94.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,DE,2022-06-01,99.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,DK,2022-06-01,72.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,EE,2022-06-01,90.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,EL,2022-06-01,126.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,ES,2022-06-01,110.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,FI,2022-06-01,194.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,FR,2022-06-01,98.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,GE,2022-06-01,0.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,HR,2022-06-01,87.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,HU,2022-06-01,90.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,IE,2022-06-01,78.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,IT,2022-06-01,83.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,LT,2022-06-01,86.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,LU,2022-06-01,92.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,LV,2022-06-01,81.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,MD,2022-06-01,0.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,MK,2022-06-01,0.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,MT,2022-06-01,101.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,NL,2022-06-01,89.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,NO,2022-06-01,0.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,PL,2022-06-01,95.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,PT,2022-06-01,92.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,RO,2022-06-01,85.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,RS,2022-06-01,0.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,SE,2022-06-01,124.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,SI,2022-06-01,101.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,SK,2022-06-01,104.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,TR,2022-06-01,0.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,AL,2022-07-01,0.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,AT,2022-07-01,69.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,BE,2022-07-01,107.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,BG,2022-07-01,78.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,CY,2022-07-01,91.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,CZ,2022-07-01,89.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,DE,2022-07-01,103.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,DK,2022-07-01,73.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,EE,2022-07-01,79.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,EL,2022-07-01,126.0,p,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,ES,2022-07-01,105.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,FI,2022-07-01,202.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,FR,2022-07-01,92.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,GE,2022-07-01,0.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,HR,2022-07-01,83.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,HU,2022-07-01,84.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,IE,2022-07-01,79.0,p,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,IT,2022-07-01,84.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,LT,2022-07-01,86.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,LU,2022-07-01,93.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,LV,2022-07-01,81.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,MD,2022-07-01,0.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,MK,2022-07-01,0.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,MT,2022-07-01,106.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,NL,2022-07-01,87.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,NO,2022-07-01,0.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,PL,2022-07-01,94.0,p,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,PT,2022-07-01,96.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,RO,2022-07-01,76.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,RS,2022-07-01,0.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,SE,2022-07-01,109.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,SI,2022-07-01,93.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,SK,2022-07-01,98.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,TR,2022-07-01,0.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,AL,2022-08-01,0.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,AT,2022-08-01,67.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,BE,2022-08-01,107.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,BG,2022-08-01,78.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,CY,2022-08-01,91.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,CZ,2022-08-01,89.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,DE,2022-08-01,103.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,DK,2022-08-01,75.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,EE,2022-08-01,79.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,EL,2022-08-01,114.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,ES,2022-08-01,107.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,FI,2022-08-01,202.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,FR,2022-08-01,92.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,GE,2022-08-01,0.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,HR,2022-08-01,83.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,HU,2022-08-01,73.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,IE,2022-08-01,81.0,p,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,IT,2022-08-01,83.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,LT,2022-08-01,86.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,LU,2022-08-01,93.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,LV,2022-08-01,81.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,MD,2022-08-01,0.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,MK,2022-08-01,46.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,MT,2022-08-01,106.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,NL,2022-08-01,87.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,NO,2022-08-01,0.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,PL,2022-08-01,93.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,PT,2022-08-01,91.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,RO,2022-08-01,74.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,RS,2022-08-01,0.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,SE,2022-08-01,111.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,SI,2022-08-01,93.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,SK,2022-08-01,98.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,TR,2022-08-01,0.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,AL,2022-09-01,0.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,AT,2022-09-01,65.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,BE,2022-09-01,107.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,BG,2022-09-01,78.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,CY,2022-09-01,91.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,CZ,2022-09-01,89.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,DE,2022-09-01,104.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,DK,2022-09-01,72.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,EE,2022-09-01,79.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,EL,2022-09-01,125.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,ES,2022-09-01,105.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,FI,2022-09-01,202.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,FR,2022-09-01,91.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,GE,2022-09-01,0.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,HR,2022-09-01,83.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,HU,2022-09-01,73.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,IE,2022-09-01,81.0,p,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,IT,2022-09-01,85.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,LT,2022-09-01,86.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,LU,2022-09-01,93.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,LV,2022-09-01,82.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,MD,2022-09-01,0.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,MK,2022-09-01,46.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,MT,2022-09-01,106.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,NL,2022-09-01,90.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,NO,2022-09-01,0.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,PL,2022-09-01,94.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,PT,2022-09-01,92.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,RO,2022-09-01,74.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,RS,2022-09-01,0.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,SE,2022-09-01,111.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,SI,2022-09-01,93.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,SK,2022-09-01,98.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,TR,2022-09-01,0.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,AL,2022-10-01,0.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,AT,2022-10-01,64.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,BE,2022-10-01,109.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,BG,2022-10-01,79.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,CY,2022-10-01,91.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,CZ,2022-10-01,87.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,DE,2022-10-01,104.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,DK,2022-10-01,73.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,EE,2022-10-01,79.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,EL,2022-10-01,123.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,ES,2022-10-01,101.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,FI,2022-10-01,202.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,FR,2022-10-01,88.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,GE,2022-10-01,0.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,HR,2022-10-01,86.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,HU,2022-10-01,73.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,IE,2022-10-01,80.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,IT,2022-10-01,86.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,LT,2022-10-01,86.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,LU,2022-10-01,93.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,LV,2022-10-01,83.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,MD,2022-10-01,0.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,MK,2022-10-01,46.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,MT,2022-10-01,106.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,NL,2022-10-01,95.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,NO,2022-10-01,0.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,PL,2022-10-01,94.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,PT,2022-10-01,97.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,RO,2022-10-01,74.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,RS,2022-10-01,0.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,SE,2022-10-01,112.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,SI,2022-10-01,93.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,SK,2022-10-01,98.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,TR,2022-10-01,0.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,AL,2022-11-01,0.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,AT,2022-11-01,77.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,BE,2022-11-01,109.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,BG,2022-11-01,79.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,CY,2022-11-01,91.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,CZ,2022-11-01,88.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,DE,2022-11-01,105.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,DK,2022-11-01,72.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,EE,2022-11-01,79.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,EL,2022-11-01,141.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,ES,2022-11-01,101.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,FI,2022-11-01,202.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,FR,2022-11-01,91.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,GE,2022-11-01,0.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,HR,2022-11-01,86.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,HU,2022-11-01,75.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,IE,2022-11-01,80.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,IT,2022-11-01,91.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,LT,2022-11-01,84.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,LU,2022-11-01,93.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,LV,2022-11-01,83.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,MD,2022-11-01,0.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,MK,2022-11-01,46.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,MT,2022-11-01,106.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,NL,2022-11-01,99.0,p,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,NO,2022-11-01,0.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,PL,2022-11-01,94.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,PT,2022-11-01,97.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,RO,2022-11-01,74.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,RS,2022-11-01,0.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,SE,2022-11-01,113.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,SI,2022-11-01,95.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,SK,2022-11-01,98.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,TR,2022-11-01,0.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,AL,2022-12-01,0.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,AT,2022-12-01,85.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,BE,2022-12-01,110.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,BG,2022-12-01,80.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,CY,2022-12-01,91.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,CZ,2022-12-01,88.0,,
ESTAT:NRG_STK_OEM(1.0),20/04/26 23:00:00,M,STK_EUE_DIR,NR,DE,2022-12-01,105.0,,
