DATAFLOW,LAST UPDATE,freq,unit,sex,age,nace_r2,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,O,EA21,2023-01-01,11386.5,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,O,EE,2023-01-01,41.5,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,O,EL,2023-01-01,368.4,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,O,ES,2023-01-01,1439.9,d,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,O,EU27_2020,2023-01-01,14292.8,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,O,FI,2023-01-01,125.1,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,O,FR,2023-01-01,2417.6,d,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,O,HR,2023-01-01,115.8,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,O,HU,2023-01-01,393.1,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,O,IE,2023-01-01,141.8,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,O,IS,2023-01-01,10.6,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,O,IT,2023-01-01,1181.8,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,O,LT,2023-01-01,88.2,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,O,LU,2023-01-01,36.1,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,O,LV,2023-01-01,57.3,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,O,MK,2023-01-01,51.6,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,O,MT,2023-01-01,19.4,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,O,NL,2023-01-01,694.0,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,O,NO,2023-01-01,177.5,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,O,PL,2023-01-01,1216.2,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,O,PT,2023-01-01,326.8,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,O,RO,2023-01-01,392.8,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,O,RS,2023-01-01,156.3,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,O,SE,2023-01-01,418.5,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,O,SI,2023-01-01,52.8,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,O,SK,2023-01-01,210.9,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,O,TR,2023-01-01,2089.9,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,P,AT,2023-01-01,308.6,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,P,BA,2023-01-01,71.1,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,P,BE,2023-01-01,486.7,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,P,BG,2023-01-01,163.7,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,P,CH,2023-01-01,326.2,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,P,CY,2023-01-01,34.7,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,P,CZ,2023-01-01,382.6,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,P,DE,2023-01-01,2867.0,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,P,DK,2023-01-01,256.1,b,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,P,EA21,2023-01-01,11934.4,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,P,EE,2023-01-01,66.2,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,P,EL,2023-01-01,329.6,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,P,ES,2023-01-01,1490.4,d,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,P,EU27_2020,2023-01-01,15280.0,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,P,FI,2023-01-01,194.1,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,P,FR,2023-01-01,2257.0,d,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,P,HR,2023-01-01,141.6,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,P,HU,2023-01-01,368.5,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,P,IE,2023-01-01,223.3,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,P,IS,2023-01-01,27.6,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,P,IT,2023-01-01,1670.6,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,P,LT,2023-01-01,130.7,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,P,LU,2023-01-01,23.5,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,P,LV,2023-01-01,83.2,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,P,MK,2023-01-01,49.1,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,P,MT,2023-01-01,24.7,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,P,NL,2023-01-01,735.7,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,P,NO,2023-01-01,241.1,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,P,PL,2023-01-01,1381.1,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,P,PT,2023-01-01,406.0,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,P,RO,2023-01-01,353.1,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,P,RS,2023-01-01,174.9,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,P,SE,2023-01-01,604.2,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,P,SI,2023-01-01,85.6,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,P,SK,2023-01-01,211.4,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,P,TR,2023-01-01,1961.6,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,Q,AT,2023-01-01,496.1,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,Q,BA,2023-01-01,64.8,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,Q,BE,2023-01-01,714.9,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,Q,BG,2023-01-01,176.5,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,Q,CH,2023-01-01,681.6,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,Q,CY,2023-01-01,27.3,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,Q,CZ,2023-01-01,404.2,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,Q,DE,2023-01-01,5981.0,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,Q,DK,2023-01-01,560.3,b,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,Q,EA21,2023-01-01,19330.3,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,Q,EE,2023-01-01,51.5,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,Q,EL,2023-01-01,310.1,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,Q,ES,2023-01-01,1974.8,d,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,Q,EU27_2020,2023-01-01,22966.8,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,Q,FI,2023-01-01,419.0,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,Q,FR,2023-01-01,4077.8,d,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,Q,HR,2023-01-01,118.4,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,Q,HU,2023-01-01,313.1,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,Q,IE,2023-01-01,360.5,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,Q,IS,2023-01-01,26.4,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,Q,IT,2023-01-01,1931.6,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,Q,LT,2023-01-01,110.0,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,Q,LU,2023-01-01,34.3,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,Q,LV,2023-01-01,65.6,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,Q,MK,2023-01-01,48.7,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,Q,MT,2023-01-01,30.4,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,Q,NL,2023-01-01,1664.4,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,Q,NO,2023-01-01,584.7,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,Q,PL,2023-01-01,1183.1,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,Q,PT,2023-01-01,504.0,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,Q,RO,2023-01-01,415.4,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,Q,RS,2023-01-01,172.0,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,Q,SE,2023-01-01,760.4,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,Q,SI,2023-01-01,78.9,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,Q,SK,2023-01-01,203.3,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,Q,TR,2023-01-01,2005.7,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,TOTAL,AT,2023-01-01,4482.9,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,TOTAL,BA,2023-01-01,1195.6,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,TOTAL,BE,2023-01-01,5028.4,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,TOTAL,BG,2023-01-01,2931.9,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,TOTAL,CH,2023-01-01,4848.2,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,TOTAL,CY,2023-01-01,479.9,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,TOTAL,CZ,2023-01-01,5060.8,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,TOTAL,DE,2023-01-01,42479.5,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,TOTAL,DK,2023-01-01,3017.5,b,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,TOTAL,EA21,2023-01-01,161986.2,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,TOTAL,EE,2023-01-01,700.0,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,TOTAL,EL,2023-01-01,4193.5,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,TOTAL,ES,2023-01-01,21182.2,d,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,TOTAL,EU27_2020,2023-01-01,205114.2,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,TOTAL,FI,2023-01-01,2647.9,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,TOTAL,FR,2023-01-01,28588.6,d,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,TOTAL,HR,2023-01-01,1619.8,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,TOTAL,HU,2023-01-01,4710.7,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,TOTAL,IE,2023-01-01,2684.5,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,TOTAL,IS,2023-01-01,220.3,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,TOTAL,IT,2023-01-01,23579.9,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,TOTAL,LT,2023-01-01,1441.1,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,TOTAL,LU,2023-01-01,321.7,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,TOTAL,LV,2023-01-01,889.9,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,TOTAL,MK,2023-01-01,688.4,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,TOTAL,MT,2023-01-01,303.1,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,TOTAL,NL,2023-01-01,9780.7,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,TOTAL,NO,2023-01-01,2891.6,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,TOTAL,PL,2023-01-01,17306.8,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,TOTAL,PT,2023-01-01,5051.2,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,TOTAL,RO,2023-01-01,7696.4,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,TOTAL,RS,2023-01-01,2842.0,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,TOTAL,SE,2023-01-01,5335.7,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,TOTAL,SI,2023-01-01,989.4,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,TOTAL,SK,2023-01-01,2610.1,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,TOTAL,TR,2023-01-01,31605.4,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,A,AT,2024-01-01,126.9,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,A,BA,2024-01-01,94.5,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,A,BE,2024-01-01,51.1,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,A,BG,2024-01-01,141.9,b,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,A,CH,2024-01-01,97.1,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,A,CY,2024-01-01,10.7,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,A,CZ,2024-01-01,146.2,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,A,DE,2024-01-01,481.6,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,A,DK,2024-01-01,50.9,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,A,EA21,2024-01-01,4379.8,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,A,EE,2024-01-01,21.6,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,A,EL,2024-01-01,469.6,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,A,ES,2024-01-01,752.1,d,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,A,EU27_2020,2024-01-01,6869.5,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,A,FI,2024-01-01,92.9,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,A,FR,2024-01-01,679.9,d,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,A,HR,2024-01-01,75.0,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,A,HU,2024-01-01,200.0,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,A,IE,2024-01-01,108.5,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,A,IS,2024-01-01,8.4,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,A,IT,2024-01-01,819.9,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,A,LT,2024-01-01,70.9,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,A,LU,2024-01-01,2.8,u,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,A,LV,2024-01-01,61.0,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,A,MK,2024-01-01,62.9,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,A,MT,2024-01-01,2.9,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,A,NL,2024-01-01,168.6,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,A,NO,2024-01-01,73.8,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,A,PL,2024-01-01,1112.2,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,A,PT,2024-01-01,145.9,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,A,RO,2024-01-01,884.6,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,A,RS,2024-01-01,371.9,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,A,SE,2024-01-01,95.8,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,A,SI,2024-01-01,37.5,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,A,SK,2024-01-01,58.6,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,A,TR,2024-01-01,4742.0,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,C,AT,2024-01-01,710.1,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,C,BA,2024-01-01,233.2,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,C,BE,2024-01-01,573.6,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,C,BG,2024-01-01,503.3,b,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,C,CH,2024-01-01,561.2,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,C,CY,2024-01-01,29.7,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,C,CZ,2024-01-01,1276.7,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,C,DE,2024-01-01,7767.0,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,C,DK,2024-01-01,344.2,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,C,EA21,2024-01-01,23871.1,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,C,EE,2024-01-01,111.3,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,C,EL,2024-01-01,418.1,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,C,ES,2024-01-01,2600.2,d,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,C,EU27_2020,2024-01-01,31739.5,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,C,FI,2024-01-01,333.4,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,C,FR,2024-01-01,3119.0,d,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,C,HR,2024-01-01,267.9,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,C,HU,2024-01-01,964.0,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,C,IE,2024-01-01,290.2,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,C,IS,2024-01-01,20.8,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,C,IT,2024-01-01,4347.9,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,C,LT,2024-01-01,234.3,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,C,LU,2024-01-01,7.8,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,C,LV,2024-01-01,108.1,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,C,MK,2024-01-01,137.6,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,C,MT,2024-01-01,30.4,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,C,NL,2024-01-01,788.3,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,C,NO,2024-01-01,190.7,,
ESTAT:LFSA_EGAN2(1.0),17/04/26 11:00:00,A,THS_PER,T,Y_GE15,C,PL,2024-01-01,3300.9,,
