DATAFLOW,LAST UPDATE,freq,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,T,NO,2009-01-01,11.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,T,PL,2009-01-01,21.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,T,PT,2009-01-01,25.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,T,RO,2009-01-01,24.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,T,SE,2009-01-01,24.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,T,SI,2009-01-01,13.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,T,SK,2009-01-01,28.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-24,PC_ACT,T,TR,2009-01-01,22.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,F,AT,2009-01-01,5.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,F,BE,2009-01-01,8.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,F,BG,2009-01-01,7.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,F,CY,2009-01-01,5.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,F,CZ,2009-01-01,7.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,F,DE,2009-01-01,6.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,F,DK,2009-01-01,5.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,F,EA20,2009-01-01,9.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,F,EA21,2009-01-01,9.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,F,EE,2009-01-01,10.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,F,EL,2009-01-01,13.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,F,ES,2009-01-01,18.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,F,EU27_2020,2009-01-01,9.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,F,FI,2009-01-01,7.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,F,FR,2009-01-01,9.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,F,HR,2009-01-01,10.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,F,HU,2009-01-01,9.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,F,IE,2009-01-01,9.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,F,IS,2009-01-01,5.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,F,IT,2009-01-01,9.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,F,LT,2009-01-01,10.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,F,LU,2009-01-01,6.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,F,LV,2009-01-01,14.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,F,MK,2009-01-01,32.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,F,MT,2009-01-01,7.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,F,NL,2009-01-01,6.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,F,NO,2009-01-01,3.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,F,PL,2009-01-01,9.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,F,PT,2009-01-01,11.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,F,RO,2009-01-01,7.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,F,SE,2009-01-01,8.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,F,SI,2009-01-01,5.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,F,SK,2009-01-01,13.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,F,TR,2009-01-01,12.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,M,AT,2009-01-01,6.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,M,BE,2009-01-01,7.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,M,BG,2009-01-01,8.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,M,CY,2009-01-01,5.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,M,CZ,2009-01-01,5.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,M,DE,2009-01-01,7.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,M,DK,2009-01-01,7.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,M,EA20,2009-01-01,9.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,M,EA21,2009-01-01,9.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,M,EE,2009-01-01,16.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,M,EL,2009-01-01,7.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,M,ES,2009-01-01,17.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,M,EU27_2020,2009-01-01,9.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,M,FI,2009-01-01,9.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,M,FR,2009-01-01,9.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,M,HR,2009-01-01,7.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,M,HU,2009-01-01,10.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,M,IE,2009-01-01,15.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,M,IS,2009-01-01,8.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,M,IT,2009-01-01,6.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,M,LT,2009-01-01,17.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,M,LU,2009-01-01,4.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,M,LV,2009-01-01,21.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,M,MK,2009-01-01,31.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,M,MT,2009-01-01,6.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,M,NL,2009-01-01,4.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,M,NO,2009-01-01,3.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,M,PL,2009-01-01,8.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,M,PT,2009-01-01,11.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,M,RO,2009-01-01,9.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,M,SE,2009-01-01,8.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,M,SI,2009-01-01,5.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,M,SK,2009-01-01,11.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,M,TR,2009-01-01,12.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,T,AT,2009-01-01,5.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,T,BE,2009-01-01,8.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,T,BG,2009-01-01,7.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,T,CY,2009-01-01,5.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,T,CZ,2009-01-01,6.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,T,DE,2009-01-01,7.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,T,DK,2009-01-01,6.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,T,EA20,2009-01-01,9.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,T,EA21,2009-01-01,9.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,T,EE,2009-01-01,13.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,T,EL,2009-01-01,9.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,T,ES,2009-01-01,17.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,T,EU27_2020,2009-01-01,9.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,T,FI,2009-01-01,8.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,T,FR,2009-01-01,9.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,T,HR,2009-01-01,9.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,T,HU,2009-01-01,9.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,T,IE,2009-01-01,12.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,T,IS,2009-01-01,7.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,T,IT,2009-01-01,7.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,T,LT,2009-01-01,13.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,T,LU,2009-01-01,5.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,T,LV,2009-01-01,17.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,T,MK,2009-01-01,32.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,T,MT,2009-01-01,6.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,T,NL,2009-01-01,5.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,T,NO,2009-01-01,3.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,T,PL,2009-01-01,8.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,T,PT,2009-01-01,11.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,T,RO,2009-01-01,8.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,T,SE,2009-01-01,8.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,T,SI,2009-01-01,5.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,T,SK,2009-01-01,12.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y15-74,PC_ACT,T,TR,2009-01-01,12.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,F,AT,2009-01-01,4.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,F,BE,2009-01-01,6.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,F,BG,2009-01-01,6.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,F,CY,2009-01-01,4.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,F,CZ,2009-01-01,7.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,F,DE,2009-01-01,6.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,F,DK,2009-01-01,4.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,F,EA20,2009-01-01,8.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,F,EA21,2009-01-01,8.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,F,EE,2009-01-01,9.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,F,EL,2009-01-01,12.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,F,ES,2009-01-01,16.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,F,EU27_2020,2009-01-01,8.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,F,FI,2009-01-01,6.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,F,FR,2009-01-01,7.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,F,HR,2009-01-01,9.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,F,HU,2009-01-01,8.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,F,IE,2009-01-01,8.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,F,IS,2009-01-01,4.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,F,IT,2009-01-01,8.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,F,LT,2009-01-01,9.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,F,LU,2009-01-01,5.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,F,LV,2009-01-01,13.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,F,MK,2009-01-01,30.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,F,MT,2009-01-01,6.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,F,NL,2009-01-01,5.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,F,NO,2009-01-01,2.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,F,PL,2009-01-01,7.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,F,PT,2009-01-01,9.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,F,RO,2009-01-01,6.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,F,SE,2009-01-01,6.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,F,SI,2009-01-01,5.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,F,SK,2009-01-01,11.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,F,TR,2009-01-01,11.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,M,AT,2009-01-01,5.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,M,BE,2009-01-01,6.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,M,BG,2009-01-01,7.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,M,CY,2009-01-01,4.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,M,CZ,2009-01-01,4.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,M,DE,2009-01-01,7.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,M,DK,2009-01-01,5.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,M,EA20,2009-01-01,8.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,M,EA21,2009-01-01,8.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,M,EE,2009-01-01,15.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,M,EL,2009-01-01,6.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,M,ES,2009-01-01,16.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,M,EU27_2020,2009-01-01,8.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,M,FI,2009-01-01,7.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,M,FR,2009-01-01,7.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,M,HR,2009-01-01,6.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,M,HU,2009-01-01,9.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,M,IE,2009-01-01,13.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,M,IS,2009-01-01,7.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,M,IT,2009-01-01,6.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,M,LT,2009-01-01,15.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,M,LU,2009-01-01,3.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,M,LV,2009-01-01,19.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,M,MK,2009-01-01,29.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,M,MT,2009-01-01,4.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,M,NL,2009-01-01,2.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,M,NO,2009-01-01,2.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,M,PL,2009-01-01,6.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,M,PT,2009-01-01,10.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,M,RO,2009-01-01,7.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,M,SE,2009-01-01,6.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,M,SI,2009-01-01,5.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,M,SK,2009-01-01,9.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,M,TR,2009-01-01,11.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,T,AT,2009-01-01,5.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,T,BE,2009-01-01,6.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,T,BG,2009-01-01,7.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,T,CY,2009-01-01,4.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,T,CZ,2009-01-01,5.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,T,DE,2009-01-01,6.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,T,DK,2009-01-01,5.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,T,EA20,2009-01-01,8.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,T,EA21,2009-01-01,8.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,T,EE,2009-01-01,12.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,T,EL,2009-01-01,9.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,T,ES,2009-01-01,16.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,T,EU27_2020,2009-01-01,8.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,T,FI,2009-01-01,6.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,T,FR,2009-01-01,7.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,T,HR,2009-01-01,7.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,T,HU,2009-01-01,8.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,T,IE,2009-01-01,11.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,T,IS,2009-01-01,6.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,T,IT,2009-01-01,7.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,T,LT,2009-01-01,12.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,T,LU,2009-01-01,4.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,T,LV,2009-01-01,16.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,T,MK,2009-01-01,29.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,T,MT,2009-01-01,5.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,T,NL,2009-01-01,4.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,T,NO,2009-01-01,2.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,T,PL,2009-01-01,7.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,T,PT,2009-01-01,10.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,T,RO,2009-01-01,7.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,T,SE,2009-01-01,6.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,T,SI,2009-01-01,5.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,T,SK,2009-01-01,10.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y25-54,PC_ACT,T,TR,2009-01-01,11.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,F,AT,2009-01-01,2.3,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,F,BE,2009-01-01,5.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,F,BG,2009-01-01,7.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_ACT,F,CY,2009-01-01,3.7,u,
