DATAFLOW,LAST UPDATE,freq,nace_r2,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,LT,2017-01-01,,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,LU,2017-01-01,,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,LV,2017-01-01,1.6,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,MK,2017-01-01,0.6,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,MT,2017-01-01,0.8,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,NL,2017-01-01,26.4,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,NO,2017-01-01,9.0,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,PL,2017-01-01,17.8,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,PT,2017-01-01,7.6,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,RO,2017-01-01,,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,RS,2017-01-01,2.7,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,SE,2017-01-01,14.6,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,SI,2017-01-01,1.2,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,SK,2017-01-01,,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,TR,2017-01-01,22.6,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,UK,2017-01-01,121.3,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,AT,2017-01-01,7.6,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,BE,2017-01-01,9.3,b,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,BG,2017-01-01,7.6,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,CH,2017-01-01,9.4,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,CY,2017-01-01,1.9,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,CZ,2017-01-01,9.7,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,DE,2017-01-01,42.2,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,DK,2017-01-01,6.0,b,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,EE,2017-01-01,2.1,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,EL,2017-01-01,10.5,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,ES,2017-01-01,41.8,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,EU27_2020,2017-01-01,275.9,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,FI,2017-01-01,3.3,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,FR,2017-01-01,33.9,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,HR,2017-01-01,5.1,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,HU,2017-01-01,7.1,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,IE,2017-01-01,3.7,b,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,IS,2017-01-01,0.7,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,IT,2017-01-01,13.8,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,LT,2017-01-01,,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,LU,2017-01-01,,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,LV,2017-01-01,,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,ME,2017-01-01,1.8,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,MK,2017-01-01,3.3,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,MT,2017-01-01,0.4,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,NL,2017-01-01,8.5,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,NO,2017-01-01,6.3,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,PL,2017-01-01,22.8,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,PT,2017-01-01,6.6,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,RO,2017-01-01,10.5,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,RS,2017-01-01,9.4,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,SE,2017-01-01,9.4,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,SI,2017-01-01,4.9,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,SK,2017-01-01,5.2,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,TR,2017-01-01,23.5,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,UK,2017-01-01,66.2,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,AT,2017-01-01,174.8,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,BE,2017-01-01,196.1,b,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,BG,2017-01-01,85.8,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,CH,2017-01-01,244.5,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,CY,2017-01-01,13.4,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,CZ,2017-01-01,204.1,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,DE,2017-01-01,1661.8,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,DK,2017-01-01,122.7,b,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,EE,2017-01-01,34.9,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,EL,2017-01-01,124.4,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,ES,2017-01-01,682.9,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,EU27_2020,2017-01-01,7176.2,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,FI,2017-01-01,115.5,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,FR,2017-01-01,935.4,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,HR,2017-01-01,55.8,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,HU,2017-01-01,147.1,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,IE,2017-01-01,76.6,b,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,IS,2017-01-01,11.4,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,IT,2017-01-01,825.5,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,LT,2017-01-01,49.8,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,LU,2017-01-01,12.4,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,LV,2017-01-01,36.6,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,ME,2017-01-01,8.1,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,MK,2017-01-01,23.9,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,MT,2017-01-01,10.6,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,NL,2017-01-01,389.8,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,NO,2017-01-01,102.2,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,PL,2017-01-01,568.4,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,PT,2017-01-01,150.3,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,RO,2017-01-01,141.1,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,RS,2017-01-01,86.9,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,SE,2017-01-01,242.5,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,SI,2017-01-01,45.4,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,SK,2017-01-01,72.6,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,TR,2017-01-01,647.8,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,UK,2017-01-01,1486.7,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,AT,2018-01-01,16.2,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,BE,2018-01-01,8.5,b,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,BG,2018-01-01,4.2,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,CH,2018-01-01,15.1,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,CY,2018-01-01,0.6,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,CZ,2018-01-01,12.1,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,DE,2018-01-01,223.3,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,DK,2018-01-01,10.5,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,EE,2018-01-01,2.7,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,EL,2018-01-01,12.6,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,ES,2018-01-01,43.7,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,EU27_2020,2018-01-01,609.7,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,FI,2018-01-01,13.1,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,FR,2018-01-01,86.7,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,HR,2018-01-01,5.8,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,HU,2018-01-01,4.9,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,IE,2018-01-01,4.0,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,IS,2018-01-01,1.2,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,IT,2018-01-01,50.9,b,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,LT,2018-01-01,4.1,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,LU,2018-01-01,1.1,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,LV,2018-01-01,1.6,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,ME,2018-01-01,,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,MK,2018-01-01,1.1,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,MT,2018-01-01,0.5,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,NL,2018-01-01,25.3,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,NO,2018-01-01,13.5,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,PL,2018-01-01,32.4,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,PT,2018-01-01,8.9,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,RO,2018-01-01,11.9,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,RS,2018-01-01,6.9,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,SE,2018-01-01,18.2,b,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,SI,2018-01-01,3.1,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,SK,2018-01-01,2.9,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,TR,2018-01-01,19.4,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,UK,2018-01-01,170.2,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,AT,2018-01-01,8.7,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,BE,2018-01-01,18.0,b,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,BG,2018-01-01,3.7,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,CH,2018-01-01,8.6,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,CY,2018-01-01,0.5,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,CZ,2018-01-01,9.4,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,DE,2018-01-01,91.6,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,DK,2018-01-01,7.5,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,EE,2018-01-01,1.7,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,EL,2018-01-01,2.0,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,ES,2018-01-01,40.8,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,EU27_2020,2018-01-01,406.8,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,FI,2018-01-01,6.9,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,FR,2018-01-01,74.6,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,HR,2018-01-01,1.2,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,HU,2018-01-01,7.9,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,IE,2018-01-01,6.2,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,IS,2018-01-01,0.8,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,IT,2018-01-01,41.6,b,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,LT,2018-01-01,1.6,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,LU,2018-01-01,,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,LV,2018-01-01,,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,ME,2018-01-01,,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,MK,2018-01-01,,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,MT,2018-01-01,0.8,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,NL,2018-01-01,25.8,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,NO,2018-01-01,8.6,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,PL,2018-01-01,22.4,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,PT,2018-01-01,7.4,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,RO,2018-01-01,,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,RS,2018-01-01,3.0,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,SE,2018-01-01,17.7,b,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,SI,2018-01-01,0.7,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,SK,2018-01-01,,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,TR,2018-01-01,18.7,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,UK,2018-01-01,134.7,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,AT,2018-01-01,6.5,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,BE,2018-01-01,8.8,b,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,BG,2018-01-01,7.9,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,CH,2018-01-01,10.2,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,CY,2018-01-01,1.6,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,CZ,2018-01-01,10.5,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,DE,2018-01-01,45.4,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,DK,2018-01-01,5.4,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,EE,2018-01-01,1.5,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,EL,2018-01-01,8.4,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,ES,2018-01-01,44.5,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,EU27_2020,2018-01-01,269.5,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,FI,2018-01-01,3.9,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,FR,2018-01-01,30.3,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,HR,2018-01-01,7.1,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,HU,2018-01-01,5.9,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,IE,2018-01-01,4.2,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,IS,2018-01-01,,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,IT,2018-01-01,13.6,b,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,LT,2018-01-01,,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,LU,2018-01-01,,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,LV,2018-01-01,,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,ME,2018-01-01,1.8,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,MK,2018-01-01,2.4,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,MT,2018-01-01,0.7,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,NL,2018-01-01,8.2,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,NO,2018-01-01,5.1,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,PL,2018-01-01,21.1,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,PT,2018-01-01,4.9,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,RO,2018-01-01,11.2,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,RS,2018-01-01,8.8,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,SE,2018-01-01,7.4,b,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,SI,2018-01-01,4.1,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,SK,2018-01-01,3.9,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,TR,2018-01-01,23.8,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,UK,2018-01-01,63.5,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,AT,2018-01-01,180.3,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,BE,2018-01-01,204.6,b,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,BG,2018-01-01,84.8,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,CH,2018-01-01,248.5,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,CY,2018-01-01,13.8,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,CZ,2018-01-01,197.5,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,DE,2018-01-01,1660.6,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,DK,2018-01-01,119.8,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,EE,2018-01-01,35.7,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,EL,2018-01-01,128.7,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,ES,2018-01-01,690.3,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,EU27_2020,2018-01-01,7264.1,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,FI,2018-01-01,125.7,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,FR,2018-01-01,948.9,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,HR,2018-01-01,52.2,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,HU,2018-01-01,150.1,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,IE,2018-01-01,77.5,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,IS,2018-01-01,11.1,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,IT,2018-01-01,824.9,b,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,LT,2018-01-01,55.4,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,LU,2018-01-01,14.9,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,LV,2018-01-01,32.7,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,ME,2018-01-01,9.5,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,MK,2018-01-01,23.2,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,MT,2018-01-01,12.3,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,NL,2018-01-01,408.1,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,NO,2018-01-01,101.5,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,PL,2018-01-01,585.8,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,PT,2018-01-01,165.0,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,RO,2018-01-01,141.1,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,RS,2018-01-01,85.5,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,SE,2018-01-01,235.4,b,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,SI,2018-01-01,46.4,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,SK,2018-01-01,71.6,,
