DATAFLOW,LAST UPDATE,freq,frequenc,isced97,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,GE1W,ED3_4,PC,UK,2011-01-01,38.3,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,GE1W,ED5_6,PC,AT,2011-01-01,15.6,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,GE1W,ED5_6,PC,BG,2011-01-01,24.3,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,GE1W,ED5_6,PC,CY,2011-01-01,32.7,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,GE1W,ED5_6,PC,CZ,2011-01-01,24.9,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,GE1W,ED5_6,PC,DE,2011-01-01,22.2,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,GE1W,ED5_6,PC,EE,2011-01-01,17.6,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,GE1W,ED5_6,PC,EL,2011-01-01,35.9,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,GE1W,ED5_6,PC,ES,2011-01-01,24.6,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,GE1W,ED5_6,PC,FI,2011-01-01,8.3,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,GE1W,ED5_6,PC,HU,2011-01-01,14.9,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,GE1W,ED5_6,PC,IT,2011-01-01,7.4,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,GE1W,ED5_6,PC,LT,2011-01-01,17.9,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,GE1W,ED5_6,PC,LU,2011-01-01,19.2,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,GE1W,ED5_6,PC,LV,2011-01-01,27.4,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,GE1W,ED5_6,PC,MT,2011-01-01,21.2,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,GE1W,ED5_6,PC,PL,2011-01-01,28.4,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,GE1W,ED5_6,PC,PT,2011-01-01,21.3,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,GE1W,ED5_6,PC,RO,2011-01-01,25.7,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,GE1W,ED5_6,PC,RS,2011-01-01,15.9,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,GE1W,ED5_6,PC,SI,2011-01-01,15.6,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,GE1W,ED5_6,PC,SK,2011-01-01,20.5,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,GE1W,ED5_6,PC,TR,2011-01-01,15.3,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,GE1W,ED5_6,PC,UK,2011-01-01,39.4,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,GE1W,TOTAL,PC,AT,2011-01-01,18.3,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,GE1W,TOTAL,PC,BG,2011-01-01,30.5,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,GE1W,TOTAL,PC,CY,2011-01-01,32.8,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,GE1W,TOTAL,PC,CZ,2011-01-01,32.2,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,GE1W,TOTAL,PC,DE,2011-01-01,24.6,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,GE1W,TOTAL,PC,EE,2011-01-01,22.7,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,GE1W,TOTAL,PC,EL,2011-01-01,30.5,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,GE1W,TOTAL,PC,ES,2011-01-01,27.2,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,GE1W,TOTAL,PC,FI,2011-01-01,10.3,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,GE1W,TOTAL,PC,HU,2011-01-01,24.0,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,GE1W,TOTAL,PC,IT,2011-01-01,9.0,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,GE1W,TOTAL,PC,LT,2011-01-01,30.3,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,GE1W,TOTAL,PC,LU,2011-01-01,15.8,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,GE1W,TOTAL,PC,LV,2011-01-01,37.4,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,GE1W,TOTAL,PC,MT,2011-01-01,28.3,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,GE1W,TOTAL,PC,PL,2011-01-01,36.7,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,GE1W,TOTAL,PC,PT,2011-01-01,28.7,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,GE1W,TOTAL,PC,RO,2011-01-01,29.1,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,GE1W,TOTAL,PC,RS,2011-01-01,25.5,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,GE1W,TOTAL,PC,SI,2011-01-01,20.1,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,GE1W,TOTAL,PC,SK,2011-01-01,27.9,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,GE1W,TOTAL,PC,TR,2011-01-01,20.4,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,GE1W,TOTAL,PC,UK,2011-01-01,37.4,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED0-2,PC,AT,2011-01-01,,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED0-2,PC,BG,2011-01-01,9.1,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED0-2,PC,CY,2011-01-01,13.5,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED0-2,PC,CZ,2011-01-01,5.2,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED0-2,PC,DE,2011-01-01,,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED0-2,PC,EE,2011-01-01,,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED0-2,PC,EL,2011-01-01,15.1,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED0-2,PC,ES,2011-01-01,4.6,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED0-2,PC,FI,2011-01-01,,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED0-2,PC,HU,2011-01-01,6.3,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED0-2,PC,IT,2011-01-01,5.9,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED0-2,PC,LT,2011-01-01,,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED0-2,PC,LU,2011-01-01,,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED0-2,PC,LV,2011-01-01,8.1,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED0-2,PC,MT,2011-01-01,6.0,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED0-2,PC,PL,2011-01-01,8.8,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED0-2,PC,PT,2011-01-01,6.4,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED0-2,PC,RO,2011-01-01,16.7,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED0-2,PC,RS,2011-01-01,8.1,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED0-2,PC,SI,2011-01-01,,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED0-2,PC,SK,2011-01-01,10.8,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED0-2,PC,TR,2011-01-01,6.7,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED0-2,PC,UK,2011-01-01,5.5,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED3_4,PC,AT,2011-01-01,1.2,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED3_4,PC,BG,2011-01-01,3.9,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED3_4,PC,CY,2011-01-01,6.0,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED3_4,PC,CZ,2011-01-01,2.1,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED3_4,PC,DE,2011-01-01,0.8,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED3_4,PC,EE,2011-01-01,,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED3_4,PC,EL,2011-01-01,9.2,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED3_4,PC,ES,2011-01-01,3.8,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED3_4,PC,FI,2011-01-01,,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED3_4,PC,HU,2011-01-01,3.1,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED3_4,PC,IT,2011-01-01,3.4,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED3_4,PC,LT,2011-01-01,1.0,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED3_4,PC,LU,2011-01-01,1.6,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED3_4,PC,LV,2011-01-01,3.2,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED3_4,PC,MT,2011-01-01,,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED3_4,PC,PL,2011-01-01,4.5,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED3_4,PC,PT,2011-01-01,1.6,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED3_4,PC,RO,2011-01-01,8.9,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED3_4,PC,RS,2011-01-01,2.8,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED3_4,PC,SI,2011-01-01,2.2,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED3_4,PC,SK,2011-01-01,1.5,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED3_4,PC,TR,2011-01-01,3.0,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED3_4,PC,UK,2011-01-01,5.5,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED5_6,PC,AT,2011-01-01,,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED5_6,PC,BG,2011-01-01,,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED5_6,PC,CY,2011-01-01,3.6,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED5_6,PC,CZ,2011-01-01,,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED5_6,PC,DE,2011-01-01,,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED5_6,PC,EE,2011-01-01,,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED5_6,PC,EL,2011-01-01,3.9,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED5_6,PC,ES,2011-01-01,2.0,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED5_6,PC,FI,2011-01-01,,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED5_6,PC,HU,2011-01-01,,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED5_6,PC,IT,2011-01-01,1.5,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED5_6,PC,LT,2011-01-01,1.6,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED5_6,PC,LU,2011-01-01,2.1,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED5_6,PC,LV,2011-01-01,1.7,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED5_6,PC,MT,2011-01-01,,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED5_6,PC,PL,2011-01-01,1.8,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED5_6,PC,PT,2011-01-01,,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED5_6,PC,RO,2011-01-01,2.1,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED5_6,PC,RS,2011-01-01,2.0,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED5_6,PC,SI,2011-01-01,,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED5_6,PC,SK,2011-01-01,,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED5_6,PC,TR,2011-01-01,1.0,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,ED5_6,PC,UK,2011-01-01,7.2,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,TOTAL,PC,AT,2011-01-01,1.3,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,TOTAL,PC,BG,2011-01-01,4.3,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,TOTAL,PC,CY,2011-01-01,6.8,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,TOTAL,PC,CZ,2011-01-01,2.2,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,TOTAL,PC,DE,2011-01-01,0.7,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,TOTAL,PC,EE,2011-01-01,1.1,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,TOTAL,PC,EL,2011-01-01,9.7,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,TOTAL,PC,ES,2011-01-01,3.6,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,TOTAL,PC,FI,2011-01-01,,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,TOTAL,PC,HU,2011-01-01,3.2,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,TOTAL,PC,IT,2011-01-01,4.2,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,TOTAL,PC,LT,2011-01-01,1.4,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,TOTAL,PC,LU,2011-01-01,1.8,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,TOTAL,PC,LV,2011-01-01,3.3,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,TOTAL,PC,MT,2011-01-01,5.0,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,TOTAL,PC,PL,2011-01-01,4.3,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,TOTAL,PC,PT,2011-01-01,4.6,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,TOTAL,PC,RO,2011-01-01,9.7,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,TOTAL,PC,RS,2011-01-01,3.5,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,TOTAL,PC,SI,2011-01-01,1.9,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,TOTAL,PC,SK,2011-01-01,1.8,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,TOTAL,PC,TR,2011-01-01,5.3,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,LT1M,TOTAL,PC,UK,2011-01-01,6.1,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NRP,ED0-2,PC,AT,2011-01-01,,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NRP,ED0-2,PC,BG,2011-01-01,,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NRP,ED0-2,PC,DE,2011-01-01,,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NRP,ED0-2,PC,EE,2011-01-01,,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NRP,ED0-2,PC,EL,2011-01-01,1.3,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NRP,ED0-2,PC,ES,2011-01-01,0.4,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NRP,ED0-2,PC,IT,2011-01-01,,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NRP,ED0-2,PC,LU,2011-01-01,,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NRP,ED0-2,PC,PL,2011-01-01,,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NRP,ED0-2,PC,RO,2011-01-01,,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NRP,ED0-2,PC,RS,2011-01-01,2.5,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NRP,ED3_4,PC,AT,2011-01-01,,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NRP,ED3_4,PC,BG,2011-01-01,,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NRP,ED3_4,PC,DE,2011-01-01,,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NRP,ED3_4,PC,EE,2011-01-01,,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NRP,ED3_4,PC,EL,2011-01-01,0.8,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NRP,ED3_4,PC,ES,2011-01-01,,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NRP,ED3_4,PC,FI,2011-01-01,,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NRP,ED3_4,PC,IT,2011-01-01,,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NRP,ED3_4,PC,PL,2011-01-01,,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NRP,ED3_4,PC,RO,2011-01-01,0.9,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NRP,ED3_4,PC,RS,2011-01-01,,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NRP,ED3_4,PC,UK,2011-01-01,,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NRP,ED5_6,PC,BG,2011-01-01,,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NRP,ED5_6,PC,DE,2011-01-01,,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NRP,ED5_6,PC,EL,2011-01-01,,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NRP,ED5_6,PC,ES,2011-01-01,,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NRP,ED5_6,PC,FI,2011-01-01,,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NRP,ED5_6,PC,IT,2011-01-01,,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NRP,ED5_6,PC,PL,2011-01-01,,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NRP,ED5_6,PC,RO,2011-01-01,,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NRP,ED5_6,PC,RS,2011-01-01,,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NRP,ED5_6,PC,UK,2011-01-01,,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NRP,TOTAL,PC,AT,2011-01-01,,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NRP,TOTAL,PC,BG,2011-01-01,0.7,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NRP,TOTAL,PC,DE,2011-01-01,,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NRP,TOTAL,PC,EE,2011-01-01,,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NRP,TOTAL,PC,EL,2011-01-01,1.2,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NRP,TOTAL,PC,ES,2011-01-01,0.2,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NRP,TOTAL,PC,FI,2011-01-01,,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NRP,TOTAL,PC,IT,2011-01-01,,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NRP,TOTAL,PC,LU,2011-01-01,,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NRP,TOTAL,PC,PL,2011-01-01,,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NRP,TOTAL,PC,RO,2011-01-01,0.7,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NRP,TOTAL,PC,RS,2011-01-01,0.8,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NRP,TOTAL,PC,UK,2011-01-01,,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NVR,ED0-2,PC,AT,2011-01-01,5.3,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NVR,ED0-2,PC,BG,2011-01-01,38.1,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NVR,ED0-2,PC,CY,2011-01-01,29.6,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NVR,ED0-2,PC,CZ,2011-01-01,7.6,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NVR,ED0-2,PC,DE,2011-01-01,14.1,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NVR,ED0-2,PC,EE,2011-01-01,,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NVR,ED0-2,PC,EL,2011-01-01,38.0,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NVR,ED0-2,PC,ES,2011-01-01,24.3,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NVR,ED0-2,PC,FI,2011-01-01,,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NVR,ED0-2,PC,HU,2011-01-01,8.2,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NVR,ED0-2,PC,IT,2011-01-01,24.7,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NVR,ED0-2,PC,LT,2011-01-01,10.2,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NVR,ED0-2,PC,LU,2011-01-01,,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NVR,ED0-2,PC,LV,2011-01-01,6.8,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NVR,ED0-2,PC,MT,2011-01-01,30.8,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NVR,ED0-2,PC,PL,2011-01-01,9.9,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NVR,ED0-2,PC,PT,2011-01-01,10.1,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NVR,ED0-2,PC,RO,2011-01-01,41.4,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NVR,ED0-2,PC,RS,2011-01-01,14.1,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NVR,ED0-2,PC,SI,2011-01-01,25.4,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NVR,ED0-2,PC,SK,2011-01-01,,u,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NVR,ED0-2,PC,TR,2011-01-01,42.7,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NVR,ED0-2,PC,UK,2011-01-01,18.0,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NVR,ED3_4,PC,AT,2011-01-01,1.9,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NVR,ED3_4,PC,BG,2011-01-01,6.6,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NVR,ED3_4,PC,CY,2011-01-01,11.8,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NVR,ED3_4,PC,CZ,2011-01-01,2.6,,
ESTAT:CULT_PCS_NWE(1.0),26/02/16 23:00:00,A,NVR,ED3_4,PC,DE,2011-01-01,6.5,,
